28628,3384.0
86620,6227.0
57711,6050.0
63583,2607.0
82942,18265.0
15863,3890.0
61354,14336.0
77964,16169.0
67070,23218.0
49190,17802.0
23225,3797.0
52260,8728.0
42951,4437.0
74526,13748.0
22034,5351.0
63430,15957.0
78334,11820.0
63912,24943.0
85850,3261.0
18619,1763.0
2041,4210.0
49297,4036.0
23011,13404.0
85358,4474.0
23522,37381.0
9261,1339.0
89626,2334.0
86889,1454.0
12122,789.0
66086,4271.0
16760,11276.0
64881,9736.0
67754,512.0
38485,12557.0
2575,6537.0
78943,19895.0
50732,6738.0
89205,1295.0
76838,21692.0
73825,3560.0
84460,9921.0
24491,457.0
77622,10049.0
56618,11459.0
83188,4701.0
30628,8899.0
52651,11177.0
56063,19942.0
27608,1961.0
23229,22.0
8637,9393.0
43417,14002.0
1060,4001.0
69632,5318.0
83626,3098.0
66937,7172.0
48670,1340.0
79662,2079.0
17245,3099.0
76563,8620.0
75541,5057.0
51125,30052.0
29747,8297.0
14104,2160.0
69662,7721.0
60563,9142.0
79036,2428.0
54235,13064.0
72250,18990.0
14076,3835.0
10044,11821.0
35276,5315.0
88949,3729.0
40685,7714.0
66311,1087.0
30422,8904.0
82542,16939.0
62381,9076.0
10774,11551.0
18443,361.0
56965,3363.0
47011,20248.0
3122,4310.0
54260,546.0
85228,11513.0
11956,8384.0
72240,12546.0
56415,10490.0
22686,3396.0
9807,7089.0
29186,37370.0
13183,8840.0
73661,786.0
59681,19821.0
16417,1082.0
20361,11180.0
49754,9077.0
1357,2441.0
68319,11065.0
52160,824.0
19541,2300.0
88363,509.0
55895,4734.0
7119,12861.0
33389,14794.0
88864,26172.0
82419,26.0
32079,1151.0
18397,4440.0
48930,490.0
69306,14763.0
44134,17740.0
80164,14750.0
39508,1165.0
51929,37352.0
5827,3278.0
3396,11075.0
38388,387.0
22715,826.0
23294,1095.0
36398,4914.0
24734,8898.0
29016,2884.0
13437,6003.0
25945,1392.0
16197,8421.0
78978,462.0
26829,376.0
25874,5969.0
2937,10821.0
39367,7218.0
43179,2056.0
34513,8038.0
1565,1251.0
81723,990.0
50606,3974.0
35915,12964.0
15179,163.0
82145,6646.0
41541,12569.0
79442,17918.0
64552,644.0
46683,5829.0
82463,21607.0
17810,5068.0
17572,5377.0
83174,2566.0
77130,3508.0
59431,394.0
65135,12116.0
83523,2760.0
42030,3215.0
60344,557.0
77681,18500.0
2245,14281.0
67952,5352.0
65608,26287.0
21696,37381.0
9296,2098.0
81771,2175.0
33771,15963.0
627,1340.0
63586,1462.0
34048,4258.0
67931,8275.0
22829,6776.0
78262,16000.0
18787,919.0
24955,12334.0
28372,17131.0
47368,7724.0
78188,10843.0
31654,6639.0
83441,5781.0
73672,605.0
75200,5407.0
35052,29.0
85615,6577.0
60015,3073.0
10333,5016.0
6512,13384.0
4766,2398.0
32008,5568.0
28698,20073.0
31325,2900.0
47626,7883.0
70390,6402.0
4477,3008.0
20891,152.0
49050,6659.0
65340,6946.0
57292,5262.0
28090,14887.0
11916,520.0
52749,1140.0
51649,10551.0
84366,96.0
85481,16256.0
14134,1928.0
35732,935.0
12741,1777.0
1598,25296.0
19379,503.0
13400,258.0
20919,3621.0
19032,9233.0
49578,2313.0
71566,3403.0
88870,17897.0
76366,10292.0
87063,1161.0
50459,4326.0
66579,5520.0
14590,896.0
45979,853.0
83883,3541.0
34848,5560.0
2303,6857.0
61777,3177.0
62026,7514.0
26064,4315.0
6748,8642.0
23372,5110.0
35951,2929.0
57284,3228.0
62314,2734.0
65354,12356.0
9839,4083.0
27882,91.0
17978,381.0
26928,15024.0
71876,2004.0
58894,1503.0
27545,2138.0
16310,9173.0
36403,7981.0
53027,24740.0
72984,24031.0
9718,1781.0
28561,5831.0
52543,9687.0
59177,1685.0
34920,37358.0
41439,1308.0
79323,10771.0
7864,4614.0
28546,4896.0
551,9805.0
72043,6957.0
8778,4814.0
9493,3402.0
3400,11923.0
39760,15331.0
39741,9731.0
60971,28145.0
17054,19957.0
18817,7291.0
6908,4636.0
19338,1999.0
79266,16209.0
14821,7527.0
25090,10224.0
1859,2553.0
40755,12976.0
66441,3507.0
83292,8731.0
10197,37338.0
53988,692.0
2638,290.0
55810,5533.0
42350,22584.0
64482,2269.0
81140,13443.0
19323,4459.0
83399,21931.0
64567,7317.0
815,10140.0
60960,8529.0
29068,12377.0
43393,8157.0
71797,9044.0
8497,12560.0
45393,2482.0
59658,5145.0
11116,7228.0
29361,3318.0
21032,6593.0
84310,8352.0
37655,10841.0
51642,7776.0
19973,8729.0
50176,15906.0
65547,2084.0
55661,10740.0
40279,6404.0
65683,18111.0
54858,16620.0
7417,1229.0
7664,26328.0
78639,7694.0
88169,5255.0
69590,4321.0
52085,4335.0
85577,3573.0
76642,12539.0
47506,6817.0
44704,2695.0
77320,2667.0
64549,2283.0
86589,11086.0
38831,37350.0
6391,4390.0
65922,7159.0
30396,2842.0
3002,6293.0
74454,12984.0
24547,10469.0
1544,22305.0
76913,13599.0
50726,9155.0
88632,5473.0
35924,6680.0
26029,3664.0
61867,8596.0
51629,21062.0
83116,37376.0
84754,7401.0
2957,664.0
29556,4261.0
74852,6823.0
20821,311.0
29084,5871.0
71603,15120.0
58150,4868.0
58125,9694.0
7017,700.0
55828,7069.0
1397,16154.0
21708,16096.0
45224,1231.0
72071,3200.0
61407,2973.0
4116,3989.0
68231,3295.0
23541,2086.0
73657,467.0
62110,106.0
71909,2120.0
8147,5158.0
36045,121.0
29721,11526.0
29956,9748.0
88441,1837.0
33703,7699.0
53371,1898.0
19708,56.0
59428,37353.0
39493,12928.0
79627,2740.0
8007,11784.0
19728,808.0
84585,17866.0
83550,4764.0
26989,11413.0
12363,1521.0
78404,30779.0
57701,14218.0
24347,15279.0
74056,12154.0
64949,4705.0
17074,11054.0
67969,11777.0
72949,15529.0
28857,3763.0
4192,13271.0
51391,2364.0
17759,7312.0
44276,14597.0
60655,85.0
59465,1949.0
31596,998.0
82205,1712.0
1129,4588.0
89107,2157.0
16908,4135.0
38564,11543.0
21260,7803.0
43535,607.0
35285,37364.0
32563,8014.0
82297,3243.0
49294,2698.0
78259,37370.0
82648,11297.0
72078,7756.0
26612,8322.0
45841,784.0
69561,5869.0
55597,3046.0
80537,13336.0
5945,7687.0
51004,2019.0
22260,2961.0
7023,3431.0
65506,2171.0
66121,1789.0
11566,2475.0
60502,2043.0
54336,8478.0
14433,909.0
25756,12222.0
31062,9104.0
80401,1475.0
13611,2572.0
75435,3724.0
38102,5454.0
58100,15996.0
29659,5716.0
29157,1727.0
7953,7977.0
37974,14669.0
84907,8146.0
22704,6250.0
30205,4315.0
20027,6330.0
49929,6590.0
29905,4315.0
18217,20200.0
81353,5377.0
33008,1098.0
87163,3116.0
36158,7945.0
33287,284.0
35866,17306.0
67541,562.0
31521,1960.0
53412,7323.0
76664,17265.0
56160,3119.0
34772,1987.0
35965,3969.0
26226,2376.0
32815,5170.0
84148,856.0
47906,3171.0
21375,12686.0
70306,25439.0
8130,1978.0
27382,6395.0
70930,8038.0
41419,3831.0
61747,9513.0
36205,1691.0
76599,2459.0
68339,1265.0
76929,6045.0
73149,17757.0
79750,9679.0
20110,4034.0
74953,6415.0
42645,6416.0
83310,2904.0
8216,68.0
9428,7560.0
48899,3646.0
83056,4503.0
8293,4877.0
72796,2579.0
86632,5620.0
32109,22013.0
53026,25878.0
62925,9244.0
28358,8399.0
73740,3733.0
48018,14781.0
15006,22100.0
17222,1406.0
37357,18954.0
58098,14981.0
15761,10547.0
77053,20217.0
64701,1759.0
57299,1116.0
33890,28510.0
71137,115.0
62427,4659.0
20921,8420.0
63897,15148.0
57163,4859.0
62416,6342.0
48447,11606.0
87677,4455.0
78566,10518.0
89562,2256.0
52392,3192.0
76538,21692.0
966,1251.0
55439,9295.0
57089,4709.0
59347,4076.0
4762,23510.0
27818,9547.0
88492,9297.0
72352,4486.0
1506,14021.0
4998,4804.0
573,8811.0
4928,7899.0
34596,2852.0
50814,6074.0
44200,6038.0
53597,4983.0
22140,3590.0
67207,6136.0
17334,1597.0
54726,6559.0
26367,1401.0
55218,493.0
51637,13548.0
73640,4801.0
38944,2742.0
48939,2287.0
10589,16536.0
31506,7871.0
26861,6026.0
33857,3231.0
9975,4574.0
56925,4572.0
58061,5988.0
71208,32723.0
54463,16189.0
49827,2140.0
48569,12343.0
61711,15205.0
36982,8282.0
44855,9748.0
4379,12467.0
64409,12104.0
2298,11002.0
84412,4214.0
52027,6353.0
38070,16075.0
71374,9131.0
15567,3087.0
62292,737.0
20746,4148.0
29258,2480.0
9450,5367.0
54821,11793.0
86791,963.0
85859,4365.0
3790,12633.0
70006,4002.0
14425,8157.0
71415,1327.0
69914,3985.0
43202,786.0
27411,2510.0
3224,8964.0
42615,4552.0
74629,1515.0
53286,7770.0
74047,3115.0
4229,3256.0
67209,3334.0
56619,2833.0
17495,7153.0
32505,2453.0
34939,6282.0
51037,21589.0
88186,11114.0
77853,2212.0
49639,7496.0
74079,22151.0
65561,11874.0
89365,2670.0
37872,6041.0
44303,12160.0
2466,4841.0
60075,556.0
27533,1797.0
74873,4078.0
76026,7232.0
66476,2850.0
10129,445.0
17654,37362.0
48282,3152.0
55285,1392.0
79379,16855.0
74441,6870.0
65714,6812.0
19417,16207.0
73337,6277.0
27602,21676.0
20787,16927.0
80659,22521.0
35474,10344.0
73525,8725.0
34080,16120.0
82846,26236.0
64267,8769.0
18530,15189.0
1025,14959.0
24567,10659.0
4405,21480.0
15261,153.0
43304,37336.0
69708,1775.0
34901,10879.0
59843,11527.0
39324,1820.0
1533,5042.0
79983,4440.0
85849,4768.0
24517,20172.0
82660,12004.0
17374,10821.0
47573,4822.0
7108,3364.0
63100,1533.0
1671,11294.0
88684,1268.0
35038,4582.0
2434,1974.0
32506,2453.0
50869,11109.0
33923,11099.0
53054,9754.0
6431,17444.0
78229,5663.0
56049,5185.0
57038,6732.0
26468,11318.0
50764,2296.0
31059,5137.0
32214,13522.0
58327,18697.0
29653,2761.0
80303,2570.0
6117,8446.0
72269,6550.0
42744,11667.0
36223,453.0
34085,15539.0
13731,14859.0
86053,7755.0
87071,3008.0
14816,1834.0
43855,5040.0
15741,6722.0
62257,6839.0
84615,7963.0
28937,8518.0
81998,3243.0
73369,37335.0
89645,1496.0
84764,21777.0
79123,10925.0
73023,957.0
22058,13812.0
30414,6118.0
67500,11986.0
14291,13287.0
19724,7477.0
43110,37341.0
64072,12994.0
81706,1854.0
19432,5724.0
7411,3175.0
28830,9861.0
67328,8329.0
4775,4966.0
60635,2750.0
9537,10784.0
52050,37364.0
77904,30544.0
63611,3826.0
68523,8025.0
86493,4650.0
80906,3268.0
64976,4150.0
31789,568.0
80426,385.0
45291,10929.0
11864,305.0
30312,38.0
12458,13885.0
70843,7898.0
18704,10904.0
78395,412.0
27124,18175.0
63157,15883.0
31740,299.0
68238,1525.0
20720,7160.0
78215,9303.0
14589,4510.0
11553,6527.0
81894,3903.0
42557,9224.0
73663,6003.0
34895,7812.0
37958,8391.0
63374,21239.0
7875,4257.0
7443,17642.0
47455,2071.0
55281,12347.0
77314,26184.0
57881,970.0
79194,11904.0
78602,285.0
88272,6208.0
50158,4272.0
23086,4606.0
14234,9665.0
43916,13384.0
78201,4705.0
10670,5554.0
71714,4604.0
33458,7246.0
54977,433.0
81951,8781.0
13344,13700.0
42344,3149.0
78153,4460.0
54044,6468.0
36733,5155.0
88277,37336.0
83462,8254.0
66370,1414.0
81655,8389.0
25916,4313.0
20651,24162.0
53501,15690.0
46822,7731.0
85097,7147.0
80750,5377.0
62858,2555.0
74898,2211.0
30862,1549.0
54788,2888.0
22953,8523.0
8270,23097.0
16405,3199.0
76850,528.0
35299,2052.0
85772,11922.0
16608,7111.0
29321,2299.0
7662,8446.0
25232,4064.0
37713,6370.0
18121,6611.0
22484,15147.0
15837,11277.0
13892,261.0
65456,14640.0
7173,33394.0
51585,4333.0
21381,12209.0
83534,1204.0
37678,6418.0
37248,1220.0
19387,10869.0
63534,3430.0
40296,9701.0
23403,1528.0
62621,3425.0
15575,3989.0
42426,8871.0
41880,5767.0
83314,25309.0
48051,18514.0
18187,12183.0
5154,19362.0
65722,3735.0
24789,9011.0
47830,9254.0
24693,1854.0
74666,7623.0
76019,10499.0
21190,10029.0
69173,4310.0
64764,235.0
12010,726.0
12811,5487.0
4645,392.0
3755,2340.0
41430,1250.0
65813,23483.0
64577,2393.0
81764,3896.0
31187,16132.0
18548,15479.0
88644,6089.0
81632,13624.0
73376,10585.0
82091,319.0
57786,14528.0
25929,1736.0
88747,3770.0
85831,5916.0
61745,14349.0
56312,2130.0
4546,18954.0
22195,1005.0
58932,9542.0
85344,30267.0
65060,4701.0
68689,3196.0
42595,1212.0
86013,6047.0
56333,14653.0
47072,3541.0
16434,5762.0
62470,5983.0
55203,1617.0
63752,4802.0
5977,1463.0
75262,10052.0
27728,18776.0
65475,10185.0
5943,7579.0
45230,2516.0
37696,1939.0
29046,2038.0
13985,573.0
85285,585.0
44471,8531.0
19531,18802.0
75644,11320.0
61138,4583.0
57620,6918.0
9489,12636.0
57391,5321.0
27707,5196.0
82625,2737.0
40283,17481.0
30259,9632.0
74140,6870.0
70305,37356.0
5219,21128.0
44229,5243.0
8156,5262.0
28452,8320.0
74537,17529.0
88431,1230.0
53838,8938.0
81544,37363.0
42825,5593.0
11836,443.0
44312,13064.0
29481,12780.0
54309,7269.0
65901,1990.0
77997,6636.0
15601,5335.0
39859,37335.0
16937,9938.0
62017,4434.0
9223,1555.0
76520,7348.0
55886,993.0
29972,8469.0
71870,8043.0
25770,16241.0
69369,12352.0
41015,443.0
89433,856.0
48056,1552.0
49205,5552.0
9121,3363.0
68391,37362.0
22782,15239.0
16278,1874.0
72786,6724.0
69668,12352.0
63122,5673.0
37337,11999.0
18785,530.0
16283,5803.0
30942,26219.0
9662,6997.0
63539,6760.0
44033,9833.0
71040,8680.0
31865,1933.0
27408,1638.0
46512,6017.0
45602,5339.0
13861,37335.0
53216,10034.0
55758,1783.0
85095,16326.0
67575,819.0
78763,11986.0
20946,17591.0
70940,6758.0
24578,9873.0
9679,432.0
20500,8949.0
48953,27782.0
9059,9014.0
39095,1701.0
69598,3085.0
82392,8949.0
49495,6225.0
51342,4241.0
8951,490.0
10130,445.0
11749,4047.0
70719,2225.0
68222,8025.0
85552,13402.0
89045,5619.0
41508,12701.0
40541,7020.0
63058,824.0
59146,11912.0
30157,12886.0
88103,18931.0
86187,8621.0
41120,3831.0
85021,3423.0
83489,9757.0
60973,2893.0
78839,7327.0
17773,11996.0
27691,4380.0
25897,771.0
30182,12600.0
16979,677.0
26178,2205.0
51265,5221.0
31228,6636.0
17446,8676.0
77277,5061.0
34099,1868.0
14384,9468.0
10228,2204.0
1240,3677.0
28682,13112.0
85924,4276.0
5342,2180.0
26972,625.0
79873,2394.0
6571,886.0
45789,9293.0
44949,1627.0
32419,2473.0
5561,6435.0
56946,7074.0
13237,8286.0
82337,18375.0
12832,1297.0
81696,6519.0
28460,19330.0
50730,3795.0
77237,4205.0
21421,13937.0
11898,9029.0
5181,4365.0
82819,9457.0
4225,13765.0
59536,12658.0
88279,4551.0
4378,9843.0
74545,12281.0
20052,7792.0
79285,1275.0
15230,9062.0
5992,6226.0
69824,895.0
15507,18164.0
10577,3747.0
18057,4649.0
56712,703.0
28733,26074.0
84076,37348.0
20701,11097.0
56628,4532.0
29167,3659.0
61236,37368.0
35514,4163.0
4898,5127.0
30467,3674.0
3554,6410.0
3521,8238.0
35218,15287.0
7505,7245.0
27592,3345.0
59111,7773.0
84400,14841.0
83505,479.0
21133,3381.0
33701,4650.0
78734,1212.0
14893,2097.0
10777,378.0
55248,1051.0
42500,3877.0
24307,20818.0
87033,1076.0
64359,8279.0
16764,1173.0
79312,6248.0
78824,8467.0
43588,22149.0
81600,14234.0
47933,8193.0
33894,3470.0
21545,1808.0
59395,212.0
70946,5169.0
61436,1168.0
6682,16862.0
70601,4009.0
60866,6941.0
27996,3392.0
51227,5841.0
20953,4333.0
57456,6507.0
3690,1686.0
22365,8685.0
9373,8691.0
23228,597.0
40600,2458.0
5134,3982.0
35416,10688.0
83921,863.0
30894,2007.0
82855,11815.0
63732,3207.0
72823,21309.0
31559,37344.0
7144,12318.0
71205,8827.0
35753,2334.0
8993,1886.0
60240,19.0
36156,11064.0
56263,6631.0
59170,4695.0
35147,6600.0
44887,9809.0
59364,2153.0
85660,1691.0
30156,13155.0
17124,2849.0
7876,3876.0
80012,23946.0
28028,18776.0
83422,20028.0
55475,10034.0
54169,12604.0
83472,1223.0
6776,8855.0
79680,7827.0
12669,12203.0
67147,21786.0
77714,3268.0
67244,82.0
56727,20028.0
59715,7098.0
20537,2813.0
34184,8603.0
26966,4583.0
79905,13702.0
78871,338.0
87824,37385.0
29904,12124.0
55608,6339.0
20677,1957.0
87648,669.0
23260,3928.0
67521,15969.0
62813,6555.0
32768,28779.0
13431,11992.0
54944,6468.0
23037,25.0
21951,7718.0
66832,14552.0
89690,5484.0
44373,3035.0
43672,25696.0
80792,22372.0
45387,7768.0
82421,6636.0
20250,3756.0
1937,5048.0
19242,7450.0
10737,1100.0
45514,6633.0
42800,2110.0
44712,1276.0
25407,9529.0
46319,10717.0
82166,1509.0
76446,6164.0
17714,3806.0
18677,2007.0
27734,1948.0
16468,6044.0
8198,6649.0
36134,9254.0
41657,37339.0
24417,11976.0
6221,741.0
35222,6453.0
57640,4373.0
67804,4385.0
19024,2.0
82291,9300.0
84892,8532.0
47892,3693.0
50000,8056.0
3496,2976.0
58707,3908.0
27334,9132.0
61457,11797.0
56175,4774.0
6846,703.0
41864,8068.0
34306,3508.0
23121,12166.0
66457,4222.0
703,7836.0
19361,11402.0
82240,2306.0
8377,3839.0
77845,1809.0
77873,4914.0
58405,1642.0
50629,4296.0
88071,3310.0
50161,10987.0
85766,4867.0
21767,14229.0
49843,249.0
17617,8392.0
43632,37348.0
49458,17429.0
38153,23135.0
4316,5744.0
25753,8295.0
29406,2797.0
14096,5770.0
68209,1979.0
41628,3137.0
25849,6686.0
16879,19795.0
64857,37355.0
22336,7104.0
62150,11218.0
34976,4865.0
72413,10464.0
78468,1481.0
51383,10889.0
41894,2587.0
37884,19874.0
17433,37334.0
45351,7384.0
44927,1231.0
66586,544.0
22618,5691.0
42047,501.0
65596,16581.0
46474,2807.0
584,5527.0
26875,1055.0
63248,13897.0
12146,3397.0
70502,23653.0
30569,2029.0
57451,6043.0
32798,8252.0
21424,10510.0
72507,730.0
1599,10976.0
61596,7613.0
41525,6816.0
21423,10456.0
32150,631.0
63087,2327.0
14928,8250.0
20378,12367.0
71116,1327.0
22102,1151.0
15814,9635.0
18573,27171.0
26009,351.0
38035,2840.0
24595,7891.0
12119,1784.0
61695,9208.0
32047,3215.0
79822,9799.0
34732,4412.0
83140,6844.0
9988,706.0
33180,18726.0
26155,5971.0
68253,5352.0
29929,144.0
51876,7795.0
53930,2826.0
5942,2132.0
73934,10371.0
80489,37357.0
41655,5760.0
83512,2514.0
77440,2439.0
10731,10663.0
1524,3142.0
62975,3879.0
15328,6542.0
13402,2914.0
70853,11665.0
88393,14111.0
80741,6140.0
29332,90.0
7290,2502.0
76295,3923.0
37620,3590.0
27253,19547.0
29651,6045.0
4597,1248.0
88398,1189.0
30828,8621.0
66837,15119.0
40686,2933.0
46341,10634.0
65218,24654.0
79840,969.0
18294,6844.0
28422,487.0
15734,11945.0
37847,5198.0
87581,11049.0
39336,1536.0
29847,19243.0
7196,6933.0
15174,3952.0
80694,13120.0
72456,10229.0
59921,4453.0
72939,17858.0
60772,25239.0
8653,21950.0
74102,5232.0
42658,225.0
15064,7177.0
60987,772.0
67798,403.0
56449,1395.0
49310,7477.0
47561,11267.0
71187,8355.0
64796,5759.0
84847,2524.0
76074,4009.0
10585,10543.0
69086,3952.0
62649,3341.0
2954,7298.0
12120,1243.0
34450,7170.0
17671,13958.0
18037,1419.0
29780,4642.0
72609,1771.0
25209,511.0
44445,2886.0
89570,5120.0
61111,6285.0
49127,2609.0
72134,181.0
9444,3988.0
83168,4401.0
17574,623.0
85657,4940.0
63514,13882.0
32560,5462.0
69537,6419.0
12747,3989.0
24205,2280.0
20323,5504.0
43600,37335.0
82519,9457.0
56088,6431.0
702,13557.0
15987,7150.0
33998,5625.0
68497,26770.0
11295,680.0
45132,10512.0
67852,919.0
67250,919.0
13455,17873.0
15705,26760.0
57388,1720.0
34284,16097.0
88157,21839.0
22067,4774.0
6581,37375.0
50178,11213.0
8975,4052.0
56374,2202.0
81512,90.0
25488,2245.0
12682,16128.0
69217,25729.0
82364,6469.0
2730,3414.0
9242,6085.0
5053,581.0
89307,5354.0
