142277,11,178.0,50.98058206641382,0.2,0.8
137797,11,48.0,58.046971290457876,0.2,0.8
140230,11,206.0,56.39265723922748,0.2,0.8
147222,11,4.0,54.52536338915955,0.2,0.8
148243,11,25.0,49.30132170784263,0.2,0.8
146226,11,25.0,54.507471498162,0.2,0.8
104248,11,63.0,55.221658915456196,0.2,0.8
117755,11,525.0,57.457731252026655,0.2,0.8
121739,11,431.0,56.46045495911443,0.2,0.8
118768,11,460.0,52.68937563098421,0.2,0.8
133766,11,442.0,55.87831681339275,0.2,0.8
144713,11,32.0,51.6423934066208,0.2,0.8
141225,11,111.0,56.28611707630372,0.2,0.8
122270,11,483.0,53.46896429634748,0.2,0.8
122210,11,44.0,51.02948345657965,0.2,0.8
140224,11,123.0,53.22743420477094,0.2,0.8
119721,11,149.0,57.24712308776357,0.2,0.8
120298,11,75.0,58.20434303900091,0.2,0.8
122221,11,208.0,58.14277991182178,0.2,0.8
118260,11,486.0,48.885228243967944,0.2,0.8
133209,11,42.0,55.06766924536994,0.2,0.8
128808,22,0.0,52.32193676451826,0.2,0.8
127714,11,99.0,56.92268422258686,0.2,0.8
141242,11,226.0,51.80595351160446,0.2,0.8
110234,11,183.0,57.27015764703797,0.2,0.8
149288,11,14.0,52.09032913664858,0.2,0.8
124737,11,435.0,50.800922488549844,0.2,0.8
115260,11,421.0,49.89581191366134,0.2,0.8
149767,11,4.0,56.28602402446573,0.2,0.8
124707,11,54.0,55.90077327034759,0.2,0.8
135240,11,389.0,58.534636918115254,0.2,0.8
144292,11,32.0,56.50748432788197,0.2,0.8
118804,11,28.0,49.363095845103324,0.2,0.8
111275,11,250.0,49.00857947504368,0.2,0.8
145736,11,96.0,55.75394685741606,0.2,0.8
109271,11,198.0,56.68984672193187,0.2,0.8
104228,11,17.0,51.01492935844306,0.2,0.8
114761,11,415.0,56.41211076850352,0.2,0.8
128798,11,36.0,48.63145052056432,0.2,0.8
133723,11,183.0,50.63524928936228,0.2,0.8
149238,11,23.0,54.23095014085528,0.2,0.8
132284,11,252.0,50.703098512157574,0.2,0.8
142782,11,148.0,56.13964042961753,0.2,0.8
136747,11,376.0,56.563937202980426,0.2,0.8
124725,11,259.0,58.15001864975227,0.2,0.8
124706,22,0.0,56.057538028496865,0.2,0.8
134279,11,330.0,56.72494109927986,0.2,0.8
137262,11,374.0,56.10117267440052,0.2,0.8
134219,11,145.0,55.56309960815689,0.2,0.8
133708,11,22.0,56.74915178861358,0.2,0.8
104251,11,85.0,55.565289660064025,0.2,0.8
105768,11,120.0,49.24132628827729,0.2,0.8
147280,11,24.0,57.76709144410831,0.2,0.8
131757,11,554.0,53.9139949795653,0.2,0.8
131218,11,129.0,49.03183515029543,0.2,0.8
131204,11,17.0,55.11226747931197,0.2,0.8
123768,11,492.0,57.219933379086434,0.2,0.8
123719,11,159.0,48.74728520640581,0.2,0.8
104783,11,58.0,53.02707122387827,0.2,0.8
136238,11,359.0,54.17426285700231,0.2,0.8
134207,11,10.0,56.116283564644924,0.2,0.8
117767,11,467.0,49.625879840098584,0.2,0.8
131801,11,55.0,59.394607477085884,0.2,0.8
128783,11,303.0,48.812310209195935,0.2,0.8
109752,11,238.0,54.33767669313389,0.2,0.8
109291,11,74.0,58.42624973128022,0.2,0.8
116766,11,434.0,54.93874261230678,0.2,0.8
116225,11,202.0,58.61978498150218,0.2,0.8
135771,11,369.0,52.86409058324584,0.2,0.8
139224,11,152.0,51.6160722399645,0.2,0.8
105259,11,130.0,50.208604824573655,0.2,0.8
123770,11,489.0,48.963618937557264,0.2,0.8
110757,11,266.0,50.840450723377074,0.2,0.8
149752,11,16.0,54.285292017095635,0.2,0.8
118274,11,379.0,50.00507077680121,0.2,0.8
140749,11,232.0,55.51046269820403,0.2,0.8
151747,22,0.0,55.24253459573402,0.2,0.8
129728,11,286.0,48.72952230728978,0.2,0.8
136707,11,9.0,53.07110763672947,0.2,0.8
118294,11,127.0,50.04413210840175,0.2,0.8
108738,11,160.0,55.31503554824378,0.2,0.8
111299,11,21.0,51.5056332326196,0.2,0.8
129262,11,550.0,54.066559616944375,0.2,0.8
110289,11,131.0,48.72955089210563,0.2,0.8
115295,11,93.0,55.24573139603682,0.2,0.8
124210,11,27.0,56.420013991743645,0.2,0.8
136732,11,283.0,58.48305758231286,0.2,0.8
109236,11,176.0,56.11244258123565,0.2,0.8
133758,11,447.0,57.545863468087866,0.2,0.8
139714,11,35.0,49.54707195583151,0.2,0.8
115756,11,435.0,52.593210421561764,0.2,0.8
134255,11,458.0,51.1826270664114,0.2,0.8
109791,11,94.0,54.92658508954592,0.2,0.8
107252,11,199.0,51.863719822182325,0.2,0.8
139250,11,313.0,55.69201089170242,0.2,0.8
122254,11,571.0,57.393722664842166,0.2,0.8
111780,11,219.0,54.57917660694562,0.2,0.8
125299,11,46.0,56.81232168541956,0.2,0.8
131206,11,20.0,49.43655781839342,0.2,0.8
126246,11,556.0,55.77706314370745,0.2,0.8
101733,11,0.0,51.883135093473065,0.2,0.8
130292,11,198.0,58.744425318854006,0.2,0.8
132255,11,486.0,56.942231651610896,0.2,0.8
115227,11,255.0,56.15156873150206,0.2,0.8
109776,11,184.0,52.64103848803381,0.2,0.8
130229,11,260.0,57.324198169857944,0.2,0.8
111276,11,235.0,49.62617521201963,0.2,0.8
132212,11,48.0,54.170751325446304,0.2,0.8
114304,11,18.0,51.87279580071578,0.2,0.8
107772,11,166.0,51.85262115171629,0.2,0.8
135795,11,80.0,55.963675697205886,0.2,0.8
140214,11,25.0,58.468064003762635,0.2,0.8
132764,11,465.0,57.81002287252423,0.2,0.8
140212,11,12.0,57.1535233959195,0.2,0.8
103255,11,61.0,49.022830140859,0.2,0.8
109278,11,188.0,55.76113902415147,0.2,0.8
110752,11,279.0,52.282005004735595,0.2,0.8
109712,11,49.0,49.62767394485751,0.2,0.8
125723,11,194.0,54.15074548327209,0.2,0.8
102798,22,0.0,50.10392554247082,0.2,0.8
115711,11,5.0,58.98757981898128,0.2,0.8
133717,11,99.0,50.708851997348695,0.2,0.8
138734,11,256.0,56.33029706624543,0.2,0.8
133236,11,343.0,52.85482455920252,0.2,0.8
139296,11,56.0,54.91862130707202,0.2,0.8
152236,22,0.0,52.72929632930297,0.2,0.8
145798,11,25.0,49.659795723858906,0.2,0.8
119295,11,62.0,51.60402850156892,0.2,0.8
133271,11,368.0,51.12895078675863,0.2,0.8
144296,11,3.0,54.12743676586913,0.2,0.8
123213,11,59.0,57.11461827792549,0.2,0.8
117730,11,298.0,55.62294606453004,0.2,0.8
142800,22,0.0,57.17816443620408,0.2,0.8
131216,11,92.0,50.527405694865166,0.2,0.8
124772,11,458.0,52.30607258406686,0.2,0.8
112280,11,248.0,49.51637084880443,0.2,0.8
138285,11,181.0,51.322965391712465,0.2,0.8
135772,11,372.0,52.0585279763745,0.2,0.8
106296,11,35.0,58.952273604832236,0.2,0.8
131743,11,465.0,58.453792705626874,0.2,0.8
132799,11,57.0,59.38798471316192,0.2,0.8
144280,11,100.0,55.58176685327921,0.2,0.8
135761,11,378.0,59.09259087611143,0.2,0.8
99262,22,0.0,56.69764737773538,0.2,0.8
119251,11,495.0,55.336541139387315,0.2,0.8
107268,11,180.0,57.263924175664464,0.2,0.8
140215,11,36.0,54.70894834894866,0.2,0.8
126733,11,370.0,49.79484760474892,0.2,0.8
102758,11,44.0,56.197906784528186,0.2,0.8
106791,11,29.0,58.35096703921067,0.2,0.8
112741,11,278.0,51.55422318636584,0.2,0.8
124208,11,1.0,56.59971332088884,0.2,0.8
